MONTH       DAY      YEAR      HOUR  	TEMP  
      10         1      2019       100      75.4  
      10         1      2019       200      74.8  
      10         1      2019       300      73.9  
      10         1      2019       400      73.0  
      10         1      2019       500      72.3  
      10         1      2019       600      71.7  
      10         1      2019       700      72.2  
      10         1      2019       800      75.2  
      10         1      2019       900      78.7  
      10         1      2019      1000      81.6  
      10         1      2019      1100      84.5  
      10         1      2019      1200      86.6  
      10         1      2019      1300      87.8  
      10         1      2019      1400      88.6  
      10         1      2019      1500      88.9  
      10         1      2019      1600      88.3  
      10         1      2019      1700      87.7  
      10         1      2019      1800      85.0  
      10         1      2019      1900      82.5  
      10         1      2019      2000      80.7  
      10         1      2019      2100      79.4  
      10         1      2019      2200      79.3  
      10         1      2019      2300      78.5  
      10         1      2019      2400      76.8  
      10         2      2019       100      75.7  
      10         2      2019       200      75.0  
      10         2      2019       300      75.1  
      10         2      2019       400      75.6  
      10         2      2019       500      75.2  
      10         2      2019       600      74.3  
      10         2      2019       700      73.8  
      10         2      2019       800      75.1  
      10         2      2019       900      76.5  
      10         2      2019      1000      76.9  
      10         2      2019      1100      78.8  
      10         2      2019      1200      81.2  
      10         2      2019      1300      84.0  
      10         2      2019      1400      85.6  
      10         2      2019      1500      86.6  
      10         2      2019      1600      87.7  
      10         2      2019      1700      87.0  
      10         2      2019      1800      85.2  
      10         2      2019      1900      82.2  
      10         2      2019      2000      80.7  
      10         2      2019      2100      80.0  
      10         2      2019      2200      79.0  
      10         2      2019      2300      76.2  
      10         2      2019      2400      74.9  
      10         3      2019       100      74.1  
      10         3      2019       200      69.7  
      10         3      2019       300      65.0  
      10         3      2019       400      62.4  
      10         3      2019       500      59.7  
      10         3      2019       600      58.6  
      10         3      2019       700      57.5  
      10         3      2019       800      57.3  
      10         3      2019       900      57.3  
      10         3      2019      1000      56.9  
      10         3      2019      1100      57.2  
      10         3      2019      1200      58.6  
      10         3      2019      1300      59.8  
      10         3      2019      1400      60.3  
      10         3      2019      1500      60.4  
      10         3      2019      1600      60.9  
      10         3      2019      1700      61.0  
      10         3      2019      1800      59.2  
      10         3      2019      1900      58.4  
      10         3      2019      2000      57.9  
      10         3      2019      2100      56.8  
      10         3      2019      2200      55.5  
      10         3      2019      2300      54.6  
      10         3      2019      2400      53.8  
      10         4      2019       100      53.3  
      10         4      2019       200      52.7  
      10         4      2019       300      51.4  
      10         4      2019       400      50.8  
      10         4      2019       500      50.3  
      10         4      2019       600      49.3  
      10         4      2019       700      48.8  
      10         4      2019       800      50.7  
      10         4      2019       900      53.7  
      10         4      2019      1000      56.0  
      10         4      2019      1100      58.7  
      10         4      2019      1200      61.7  
      10         4      2019      1300      63.9  
      10         4      2019      1400      65.9  
      10         4      2019      1500      66.9  
      10         4      2019      1600      67.6  
      10         4      2019      1700      66.8  
      10         4      2019      1800      64.3  
      10         4      2019      1900      61.8  
      10         4      2019      2000      59.3  
      10         4      2019      2100      57.8  
      10         4      2019      2200      56.8  
      10         4      2019      2300      56.2  
      10         4      2019      2400      56.8  
      10         5      2019       100      56.9  
      10         5      2019       200      56.4  
      10         5      2019       300      55.6  
      10         5      2019       400      55.4  
      10         5      2019       500      55.4  
      10         5      2019       600      55.8  
      10         5      2019       700      56.5  
      10         5      2019       800      58.6  
      10         5      2019       900      61.9  
      10         5      2019      1000      66.4  
      10         5      2019      1100      66.7  
      10         5      2019      1200      68.3  
      10         5      2019      1300      70.0  
      10         5      2019      1400      70.6  
      10         5      2019      1500      67.2  
      10         5      2019      1600      66.7  
      10         5      2019      1700      66.8  
      10         5      2019      1800      66.8  
      10         5      2019      1900      66.9  
      10         5      2019      2000      66.9  
      10         5      2019      2100      67.2  
      10         5      2019      2200      67.0  
      10         5      2019      2300      66.2  
      10         5      2019      2400      62.8  
      10         6      2019       100      59.5  
      10         6      2019       200      56.7  
      10         6      2019       300      54.9  
      10         6      2019       400      53.1  
      10         6      2019       500      52.1  
      10         6      2019       600      50.3  
      10         6      2019       700      49.9  
      10         6      2019       800      52.1  
      10         6      2019       900      57.0  
      10         6      2019      1000      61.4  
      10         6      2019      1100      65.7  
      10         6      2019      1200      66.3  
      10         6      2019      1300      68.8  
      10         6      2019      1400      67.9  
      10         6      2019      1500      65.5  
      10         6      2019      1600      63.4  
      10         6      2019      1700      59.6  
      10         6      2019      1800      57.0  
      10         6      2019      1900      56.4  
      10         6      2019      2000      55.7  
      10         6      2019      2100      55.3  
      10         6      2019      2200      56.1  
      10         6      2019      2300      55.3  
      10         6      2019      2400      54.3  
      10         7      2019       100      52.0  
      10         7      2019       200      51.7  
      10         7      2019       300      49.7  
      10         7      2019       400      48.2  
      10         7      2019       500      47.1  
      10         7      2019       600      49.0  
      10         7      2019       700      45.7  
      10         7      2019       800      50.1  
      10         7      2019       900      56.5  
      10         7      2019      1000      61.5  
      10         7      2019      1100      65.1  
      10         7      2019      1200      67.7  
      10         7      2019      1300      69.1  
      10         7      2019      1400      69.9  
      10         7      2019      1500      70.5  
      10         7      2019      1600      70.5  
      10         7      2019      1700      69.9  
      10         7      2019      1800      66.8  
      10         7      2019      1900      61.1  
      10         7      2019      2000      56.9  
      10         7      2019      2100      53.9  
      10         7      2019      2200      52.1  
      10         7      2019      2300      49.6  
      10         7      2019      2400      49.2  
      10         8      2019       100      48.4  
      10         8      2019       200      47.7  
      10         8      2019       300      46.7  
      10         8      2019       400      45.4  
      10         8      2019       500      44.6  
      10         8      2019       600      43.5  
      10         8      2019       700      45.0  
      10         8      2019       800      50.6  
      10         8      2019       900      57.3  
      10         8      2019      1000      63.6  
      10         8      2019      1100      67.8  
      10         8      2019      1200      69.1  
      10         8      2019      1300      70.0  
      10         8      2019      1400      70.9  
      10         8      2019      1500      71.7  
      10         8      2019      1600      71.8  
      10         8      2019      1700      70.7  
      10         8      2019      1800      67.4  
      10         8      2019      1900      62.5  
      10         8      2019      2000      59.9  
      10         8      2019      2100      58.1  
      10         8      2019      2200      57.0  
      10         8      2019      2300      56.0  
      10         8      2019      2400      54.8  
      10         9      2019       100      53.6  
      10         9      2019       200      53.3  
      10         9      2019       300      53.1  
      10         9      2019       400      51.4  
      10         9      2019       500      49.5  
      10         9      2019       600      48.3  
      10         9      2019       700      49.1  
      10         9      2019       800      53.9  
      10         9      2019       900      59.4  
      10         9      2019      1000      63.3  
      10         9      2019      1100      64.9  
      10         9      2019      1200      67.1  
      10         9      2019      1300      67.9  
      10         9      2019      1400      68.0  
      10         9      2019      1500      68.3  
      10         9      2019      1600      67.6  
      10         9      2019      1700      66.8  
      10         9      2019      1800      66.1  
      10         9      2019      1900      65.7  
      10         9      2019      2000      65.5  
      10         9      2019      2100      63.8  
      10         9      2019      2200      63.5  
      10         9      2019      2300      63.0  
      10         9      2019      2400      63.1  
      10        10      2019       100      62.6  
      10        10      2019       200      62.5  
      10        10      2019       300      62.2  
      10        10      2019       400      62.4  
      10        10      2019       500      62.9  
      10        10      2019       600      62.0  
      10        10      2019       700      61.2  
      10        10      2019       800      61.6  
      10        10      2019       900      60.9  
      10        10      2019      1000      61.6  
      10        10      2019      1100      63.9  
      10        10      2019      1200      63.9  
      10        10      2019      1300      64.2  
      10        10      2019      1400      64.1  
      10        10      2019      1500      67.1  
      10        10      2019      1600      69.4  
      10        10      2019      1700      67.3  
      10        10      2019      1800      66.7  
      10        10      2019      1900      67.7  
      10        10      2019      2000      68.4  
      10        10      2019      2100      68.0  
      10        10      2019      2200      67.2  
      10        10      2019      2300      55.0  
      10        10      2019      2400      50.2  
      10        11      2019       100      47.8  
      10        11      2019       200      45.7  
      10        11      2019       300      44.4  
      10        11      2019       400      43.0  
      10        11      2019       500      41.9  
      10        11      2019       600      41.7  
      10        11      2019       700      41.1  
      10        11      2019       800      40.5  
      10        11      2019       900      41.1  
      10        11      2019      1000      42.0  
      10        11      2019      1100      42.6  
      10        11      2019      1200      42.9  
      10        11      2019      1300      44.2  
      10        11      2019      1400      45.2  
      10        11      2019      1500      47.3  
      10        11      2019      1600      48.3  
      10        11      2019      1700      47.6  
      10        11      2019      1800      45.6  
      10        11      2019      1900      43.7  
      10        11      2019      2000      42.2  
      10        11      2019      2100      41.0  
      10        11      2019      2200      39.4  
      10        11      2019      2300      38.3  
      10        11      2019      2400      37.4  
      10        12      2019       100      36.5  
      10        12      2019       200      35.6  
      10        12      2019       300      34.6  
      10        12      2019       400      33.9  
      10        12      2019       500      33.9  
      10        12      2019       600      33.9  
      10        12      2019       700      34.7  
      10        12      2019       800      38.4  
      10        12      2019       900      43.6  
      10        12      2019      1000      48.0  
      10        12      2019      1100      53.0  
      10        12      2019      1200      56.2  
      10        12      2019      1300      58.8  
      10        12      2019      1400      60.6  
      10        12      2019      1500      62.0  
      10        12      2019      1600      62.1  
      10        12      2019      1700      61.1  
      10        12      2019      1800      58.1  
      10        12      2019      1900      54.2  
      10        12      2019      2000      52.1  
      10        12      2019      2100      52.4  
      10        12      2019      2200      52.1  
      10        12      2019      2300      50.1  
      10        12      2019      2400      48.9  
      10        13      2019       100      48.2  
      10        13      2019       200      47.3  
      10        13      2019       300      45.7  
      10        13      2019       400      45.3  
      10        13      2019       500      45.2  
      10        13      2019       600      44.4  
      10        13      2019       700      43.6  
      10        13      2019       800      45.3  
      10        13      2019       900      49.2  
      10        13      2019      1000      53.2  
      10        13      2019      1100      56.3  
      10        13      2019      1200      58.9  
      10        13      2019      1300      61.3  
      10        13      2019      1400      62.7  
      10        13      2019      1500      63.7  
      10        13      2019      1600      64.3  
      10        13      2019      1700      63.7  
      10        13      2019      1800      61.2  
      10        13      2019      1900      56.9  
      10        13      2019      2000      53.4  
      10        13      2019      2100      52.2  
      10        13      2019      2200      47.4  
      10        13      2019      2300      45.5  
      10        13      2019      2400      44.1  
      10        14      2019       100      43.8  
      10        14      2019       200      41.5  
      10        14      2019       300      40.7  
      10        14      2019       400      39.4  
      10        14      2019       500      39.1  
      10        14      2019       600      37.9  
      10        14      2019       700      38.5  
      10        14      2019       800      42.4  
      10        14      2019       900      48.5  
      10        14      2019      1000      56.8  
      10        14      2019      1100      62.4  
      10        14      2019      1200      65.6  
      10        14      2019      1300      68.0  
      10        14      2019      1400      69.7  
      10        14      2019      1500      70.6  
      10        14      2019      1600      70.9  
      10        14      2019      1700      69.4  
      10        14      2019      1800      65.3  
      10        14      2019      1900      61.2  
      10        14      2019      2000      59.4  
      10        14      2019      2100      59.2  
      10        14      2019      2200      59.4  
      10        14      2019      2300      59.5  
      10        14      2019      2400      57.7  
      10        15      2019       100      57.6  
      10        15      2019       200      58.4  
      10        15      2019       300      58.8  
      10        15      2019       400      58.8  
      10        15      2019       500      58.6  
      10        15      2019       600      58.8  
      10        15      2019       700      58.9  
      10        15      2019       800      59.8  
      10        15      2019       900      62.3  
      10        15      2019      1000      65.2  
      10        15      2019      1100      68.1  
      10        15      2019      1200      68.3  
      10        15      2019      1300      68.2  
      10        15      2019      1400      66.0  
      10        15      2019      1500      65.1  
      10        15      2019      1600      65.8  
      10        15      2019      1700      64.3  
      10        15      2019      1800      61.9  
      10        15      2019      1900      59.7  
      10        15      2019      2000      56.6  
      10        15      2019      2100      53.5  
      10        15      2019      2200      51.0  
      10        15      2019      2300      49.4  
      10        15      2019      2400      47.6  
      10        16      2019       100      46.0  
      10        16      2019       200      44.8  
      10        16      2019       300      43.4  
      10        16      2019       400      42.6  
      10        16      2019       500      42.0  
      10        16      2019       600      41.8  
      10        16      2019       700      41.6  
      10        16      2019       800      43.2  
      10        16      2019       900      45.2  
      10        16      2019      1000      46.3  
      10        16      2019      1100      47.2  
      10        16      2019      1200      48.1  
      10        16      2019      1300      49.5  
      10        16      2019      1400      49.3  
      10        16      2019      1500      49.3  
      10        16      2019      1600      49.8  
      10        16      2019      1700      49.3  
      10        16      2019      1800      48.6  
      10        16      2019      1900      47.2  
      10        16      2019      2000      44.8  
      10        16      2019      2100      42.2  
      10        16      2019      2200      40.7  
      10        16      2019      2300      39.4  
      10        16      2019      2400      38.5  
      10        17      2019       100      38.0  
      10        17      2019       200      37.3  
      10        17      2019       300      36.3  
      10        17      2019       400      36.5  
      10        17      2019       500      36.5  
      10        17      2019       600      37.8  
      10        17      2019       700      37.9  
      10        17      2019       800      40.7  
      10        17      2019       900      45.2  
      10        17      2019      1000      49.7  
      10        17      2019      1100      53.5  
      10        17      2019      1200      56.9  
      10        17      2019      1300      59.1  
      10        17      2019      1400      60.8  
      10        17      2019      1500      62.0  
      10        17      2019      1600      62.4  
      10        17      2019      1700      61.3  
      10        17      2019      1800      57.9  
      10        17      2019      1900      54.3  
      10        17      2019      2000      51.4  
      10        17      2019      2100      51.2  
      10        17      2019      2200      51.3  
      10        17      2019      2300      51.0  
      10        17      2019      2400      49.9  
      10        18      2019       100      48.7  
      10        18      2019       200      48.2  
      10        18      2019       300      47.2  
      10        18      2019       400      46.0  
      10        18      2019       500      45.9  
      10        18      2019       600      45.7  
      10        18      2019       700      46.3  
      10        18      2019       800      49.0  
      10        18      2019       900      52.5  
      10        18      2019      1000      56.9  
      10        18      2019      1100      60.3  
      10        18      2019      1200      63.4  
      10        18      2019      1300      65.7  
      10        18      2019      1400      66.9  
      10        18      2019      1500      68.3  
      10        18      2019      1600      68.3  
      10        18      2019      1700      66.9  
      10        18      2019      1800      63.6  
      10        18      2019      1900      60.4  
      10        18      2019      2000      59.4  
      10        18      2019      2100      57.4  
      10        18      2019      2200      55.1  
      10        18      2019      2300      54.3  
      10        18      2019      2400      53.5  
      10        19      2019       100      53.2  
      10        19      2019       200      53.3  
      10        19      2019       300      52.8  
      10        19      2019       400      51.5  
      10        19      2019       500      50.1  
      10        19      2019       600      49.1  
      10        19      2019       700      48.3  
      10        19      2019       800      51.4  
      10        19      2019       900      55.3  
      10        19      2019      1000      58.2  
      10        19      2019      1100      57.2  
      10        19      2019      1200      56.6  
      10        19      2019      1300      56.0  
      10        19      2019      1400      56.0  
      10        19      2019      1500      56.4  
      10        19      2019      1600      56.2  
      10        19      2019      1700      56.2  
      10        19      2019      1800      55.9  
      10        19      2019      1900      55.4  
      10        19      2019      2000      55.1  
      10        19      2019      2100      55.1  
      10        19      2019      2200      55.5  
      10        19      2019      2300      55.5  
      10        19      2019      2400      54.0  
      10        20      2019       100      52.2  
      10        20      2019       200      51.0  
      10        20      2019       300      50.5  
      10        20      2019       400      50.2  
      10        20      2019       500      49.2  
      10        20      2019       600      48.7  
      10        20      2019       700      46.7  
      10        20      2019       800      46.0  
      10        20      2019       900      47.0  
      10        20      2019      1000      49.6  
      10        20      2019      1100      54.8  
      10        20      2019      1200      59.3  
      10        20      2019      1300      61.4  
      10        20      2019      1400      62.8  
      10        20      2019      1500      63.4  
      10        20      2019      1600      63.2  
      10        20      2019      1700      61.9  
      10        20      2019      1800      59.8  
      10        20      2019      1900      57.7  
      10        20      2019      2000      57.5  
      10        20      2019      2100      58.0  
      10        20      2019      2200      58.4  
      10        20      2019      2300      59.3  
      10        20      2019      2400      59.5  
      10        21      2019       100      59.4  
      10        21      2019       200      58.0  
      10        21      2019       300      57.4  
      10        21      2019       400      57.3  
      10        21      2019       500      57.1  
      10        21      2019       600      57.3  
      10        21      2019       700      56.7  
      10        21      2019       800      53.4  
      10        21      2019       900      52.2  
      10        21      2019      1000      53.3  
      10        21      2019      1100      54.6  
      10        21      2019      1200      56.0  
      10        21      2019      1300      56.7  
      10        21      2019      1400      57.1  
      10        21      2019      1500      56.8  
      10        21      2019      1600      57.1  
      10        21      2019      1700      57.3  
      10        21      2019      1800      56.5  
      10        21      2019      1900      55.0  
      10        21      2019      2000      53.6  
      10        21      2019      2100      53.5  
      10        21      2019      2200      52.3  
      10        21      2019      2300      51.9  
      10        21      2019      2400      52.1  
      10        22      2019       100      51.2  
      10        22      2019       200      49.9  
      10        22      2019       300      48.3  
      10        22      2019       400      47.0  
      10        22      2019       500      45.6  
      10        22      2019       600      44.7  
      10        22      2019       700      44.0  
      10        22      2019       800      44.7  
      10        22      2019       900      47.2  
      10        22      2019      1000      49.7  
      10        22      2019      1100      52.0  
      10        22      2019      1200      53.9  
      10        22      2019      1300      55.1  
      10        22      2019      1400      56.4  
      10        22      2019      1500      56.9  
      10        22      2019      1600      56.8  
      10        22      2019      1700      55.9  
      10        22      2019      1800      53.8  
      10        22      2019      1900      51.2  
      10        22      2019      2000      48.3  
      10        22      2019      2100      47.1  
      10        22      2019      2200      46.2  
      10        22      2019      2300      45.0  
      10        22      2019      2400      43.8  
      10        23      2019       100      42.7  
      10        23      2019       200      43.6  
      10        23      2019       300      43.7  
      10        23      2019       400      43.7  
      10        23      2019       500      43.8  
      10        23      2019       600      44.2  
      10        23      2019       700      45.4  
      10        23      2019       800      48.2  
      10        23      2019       900      51.7  
      10        23      2019      1000      54.4  
      10        23      2019      1100      59.2  
      10        23      2019      1200      65.8  
      10        23      2019      1300      68.4  
      10        23      2019      1400      70.4  
      10        23      2019      1500      71.0  
      10        23      2019      1600      70.7  
      10        23      2019      1700      69.7  
      10        23      2019      1800      68.1  
      10        23      2019      1900      66.7  
      10        23      2019      2000      64.4  
      10        23      2019      2100      61.2  
      10        23      2019      2200      58.6  
      10        23      2019      2300      55.9  
      10        23      2019      2400      53.5  
      10        24      2019       100      50.6  
      10        24      2019       200      47.6  
      10        24      2019       300      46.3  
      10        24      2019       400      44.3  
      10        24      2019       500      42.4  
      10        24      2019       600      41.8  
      10        24      2019       700      41.6  
      10        24      2019       800      41.7  
      10        24      2019       900      42.0  
      10        24      2019      1000      42.7  
      10        24      2019      1100      43.5  
      10        24      2019      1200      44.7  
      10        24      2019      1300      45.1  
      10        24      2019      1400      45.6  
      10        24      2019      1500      45.8  
      10        24      2019      1600      45.9  
      10        24      2019      1700      45.8  
      10        24      2019      1800      45.9  
      10        24      2019      1900      45.7  
      10        24      2019      2000      45.5  
      10        24      2019      2100      45.0  
      10        24      2019      2200      45.0  
      10        24      2019      2300      44.7  
      10        24      2019      2400      44.7  
      10        25      2019       100      44.5  
      10        25      2019       200      44.2  
      10        25      2019       300      44.0  
      10        25      2019       400      43.5  
      10        25      2019       500      43.2  
      10        25      2019       600      43.0  
      10        25      2019       700      42.8  
      10        25      2019       800      43.2  
      10        25      2019       900      43.9  
      10        25      2019      1000      44.8  
      10        25      2019      1100      46.5  
      10        25      2019      1200      48.1  
      10        25      2019      1300      48.9  
      10        25      2019      1400      49.1  
      10        25      2019      1500      49.4  
      10        25      2019      1600      49.0  
      10        25      2019      1700      48.1  
      10        25      2019      1800      47.1  
      10        25      2019      1900      45.9  
      10        25      2019      2000      45.0  
      10        25      2019      2100      43.8  
      10        25      2019      2200      43.5  
      10        25      2019      2300      43.2  
      10        25      2019      2400      42.7  
      10        26      2019       100      42.8  
      10        26      2019       200      44.2  
      10        26      2019       300      44.5  
      10        26      2019       400      44.3  
      10        26      2019       500      44.1  
      10        26      2019       600      43.6  
      10        26      2019       700      43.8  
      10        26      2019       800      44.2  
      10        26      2019       900      44.9  
      10        26      2019      1000      45.8  
      10        26      2019      1100      46.8  
      10        26      2019      1200      47.6  
      10        26      2019      1300      47.8  
      10        26      2019      1400      47.6  
      10        26      2019      1500      47.8  
      10        26      2019      1600      47.9  
      10        26      2019      1700      48.1  
      10        26      2019      1800      47.9  
      10        26      2019      1900      47.1  
      10        26      2019      2000      46.2  
      10        26      2019      2100      45.8  
      10        26      2019      2200      44.8  
      10        26      2019      2300      43.7  
      10        26      2019      2400      42.8  
      10        27      2019       100      41.8  
      10        27      2019       200      42.0  
      10        27      2019       300      42.1  
      10        27      2019       400      41.9  
      10        27      2019       500      41.5  
      10        27      2019       600      41.6  
      10        27      2019       700      41.7  
      10        27      2019       800      43.6  
      10        27      2019       900      47.8  
      10        27      2019      1000      53.4  
      10        27      2019      1100      57.7  
      10        27      2019      1200      61.2  
      10        27      2019      1300      64.0  
      10        27      2019      1400      65.5  
      10        27      2019      1500      66.6  
      10        27      2019      1600      67.0  
      10        27      2019      1700      65.7  
      10        27      2019      1800      61.5  
      10        27      2019      1900      57.4  
      10        27      2019      2000      54.3  
      10        27      2019      2100      52.0  
      10        27      2019      2200      52.1  
      10        27      2019      2300      49.4  
      10        27      2019      2400      47.2  
      10        28      2019       100      46.1  
      10        28      2019       200      46.1  
      10        28      2019       300      45.0  
      10        28      2019       400      44.7  
      10        28      2019       500      44.4  
      10        28      2019       600      44.4  
      10        28      2019       700      44.6  
      10        28      2019       800      44.8  
      10        28      2019       900      45.5  
      10        28      2019      1000      46.7  
      10        28      2019      1100      47.6  
      10        28      2019      1200      48.8  
      10        28      2019      1300      49.4  
      10        28      2019      1400      49.3  
      10        28      2019      1500      49.0  
      10        28      2019      1600      48.8  
      10        28      2019      1700      48.2  
      10        28      2019      1800      47.8  
      10        28      2019      1900      47.4  
      10        28      2019      2000      47.2  
      10        28      2019      2100      43.7  
      10        28      2019      2200      39.6  
      10        28      2019      2300      38.3  
      10        28      2019      2400      38.1  
      10        29      2019       100      37.5  
      10        29      2019       200      36.4  
      10        29      2019       300      36.0  
      10        29      2019       400      36.0  
      10        29      2019       500      35.7  
      10        29      2019       600      35.6  
      10        29      2019       700      35.4  
      10        29      2019       800      35.6  
      10        29      2019       900      35.9  
      10        29      2019      1000      35.7  
      10        29      2019      1100      35.7  
      10        29      2019      1200      36.0  
      10        29      2019      1300      35.9  
      10        29      2019      1400      36.1  
      10        29      2019      1500      36.2  
      10        29      2019      1600      36.9  
      10        29      2019      1700      36.2  
      10        29      2019      1800      35.8  
      10        29      2019      1900      36.3  
      10        29      2019      2000      36.5  
      10        29      2019      2100      36.4  
      10        29      2019      2200      36.1  
      10        29      2019      2300      35.4  
      10        29      2019      2400      35.0  
      10        30      2019       100      34.9  
      10        30      2019       200      34.7  
      10        30      2019       300      34.5  
      10        30      2019       400      34.0  
      10        30      2019       500      33.9  
      10        30      2019       600      33.8  
      10        30      2019       700      34.2  
      10        30      2019       800      34.6  
      10        30      2019       900      35.0  
      10        30      2019      1000      35.6  
      10        30      2019      1100      36.6  
      10        30      2019      1200      36.7  
      10        30      2019      1300      36.4  
      10        30      2019      1400      36.4  
      10        30      2019      1500      36.3  
      10        30      2019      1600      35.7  
      10        30      2019      1700      35.1  
      10        30      2019      1800      34.4  
      10        30      2019      1900      33.6  
      10        30      2019      2000      33.2  
      10        30      2019      2100      32.4  
      10        30      2019      2200      32.1  
      10        30      2019      2300      31.5  
      10        30      2019      2400      31.1  
      10        31      2019       100      31.0  
      10        31      2019       200      30.5  
      10        31      2019       300      29.8  
      10        31      2019       400      29.1  
      10        31      2019       500      28.9  
      10        31      2019       600      28.9  
      10        31      2019       700      28.6  
      10        31      2019       800      28.4  
      10        31      2019       900      28.9  
      10        31      2019      1000      29.8  
      10        31      2019      1100      32.5  
      10        31      2019      1200      34.5  
      10        31      2019      1300      36.1  
      10        31      2019      1400      37.1  
      10        31      2019      1500      37.3  
      10        31      2019      1600      37.7  
      10        31      2019      1700      37.3  
      10        31      2019      1800      35.9  
      10        31      2019      1900      34.9  
      10        31      2019      2000      34.0  
      10        31      2019      2100      33.2  
      10        31      2019      2200      32.4  
      10        31      2019      2300      31.2  
      10        31      2019      2400      29.7  
      11         1      2019       100      29.6  
      11         1      2019       200      29.2  
      11         1      2019       300      29.1  
      11         1      2019       400      29.4  
      11         1      2019       500      30.1  
      11         1      2019       600      31.3  
      11         1      2019       700      32.5  
      11         1      2019       800      32.9  
      11         1      2019       900      36.6  
      11         1      2019      1000      41.4  
      11         1      2019      1100      46.1  
      11         1      2019      1200      50.5  
      11         1      2019      1300      53.5  
      11         1      2019      1400      55.7  
      11         1      2019      1500      56.2  
      11         1      2019      1600      55.8  
      11         1      2019      1700      54.4  
      11         1      2019      1800      51.4  
      11         1      2019      1900      49.5  
      11         1      2019      2000      47.7  
      11         1      2019      2100      44.9  
      11         1      2019      2200      42.8  
      11         1      2019      2300      42.5  
      11         1      2019      2400      42.0  
      11         2      2019       100      41.2  
      11         2      2019       200      39.5  
      11         2      2019       300      38.1  
      11         2      2019       400      38.4  
      11         2      2019       500      37.5  
      11         2      2019       600      36.2  
      11         2      2019       700      35.2  
      11         2      2019       800      35.3  
      11         2      2019       900      38.5  
      11         2      2019      1000      42.2  
      11         2      2019      1100      45.6  
      11         2      2019      1200      47.7  
      11         2      2019      1300      49.1  
      11         2      2019      1400      50.0  
      11         2      2019      1500      50.3  
      11         2      2019      1600      50.0  
      11         2      2019      1700      48.7  
      11         2      2019      1800      46.5  
      11         2      2019      1900      44.5  
      11         2      2019      2000      41.7  
      11         2      2019      2100      40.2  
      11         2      2019      2200      39.0  
      11         2      2019      2300      39.0  
      11         2      2019      2400      37.7  
      11         3      2019       100      35.8  
      11         3      2019       200      35.5  
      11         3      2019       300      34.9  
      11         3      2019       400      34.9  
      11         3      2019       500      35.5  
      11         3      2019       600      36.7  
      11         3      2019       700      36.8  
      11         3      2019       800      38.0  
      11         3      2019       900      42.4  
      11         3      2019      1000      46.8  
      11         3      2019      1100      52.4  
      11         3      2019      1200      57.0  
      11         3      2019      1300      59.7  
      11         3      2019      1400      60.9  
      11         3      2019      1500      60.9  
      11         3      2019      1600      60.9  
      11         3      2019      1700      59.7  
      11         3      2019      1800      55.9  
      11         3      2019      1900      52.8  
      11         3      2019      2000      51.2  
      11         3      2019      2100      49.6  
      11         3      2019      2200      48.4  
      11         3      2019      2300      47.2  
      11         3      2019      2400      46.7  
      11         4      2019       100      46.0  
      11         4      2019       200      46.0  
      11         4      2019       300      46.9  
      11         4      2019       400      46.6  
      11         4      2019       500      46.1  
      11         4      2019       600      45.8  
      11         4      2019       700      45.9  
      11         4      2019       800      46.8  
      11         4      2019       900      47.6  
      11         4      2019      1000      48.8  
      11         4      2019      1100      49.4  
      11         4      2019      1200      49.6  
      11         4      2019      1300      49.6  
      11         4      2019      1400      49.5  
      11         4      2019      1500      49.6  
      11         4      2019      1600      49.6  
      11         4      2019      1700      49.9  
      11         4      2019      1800      49.6  
      11         4      2019      1900      49.1  
      11         4      2019      2000      48.8  
      11         4      2019      2100      48.3  
      11         4      2019      2200      47.8  
      11         4      2019      2300      46.8  
      11         4      2019      2400      45.4  
      11         5      2019       100      45.1  
      11         5      2019       200      44.7  
      11         5      2019       300      43.6  
      11         5      2019       400      42.1  
      11         5      2019       500      40.7  
      11         5      2019       600      38.1  
      11         5      2019       700      36.3  
      11         5      2019       800      38.2  
      11         5      2019       900      43.4  
      11         5      2019      1000      46.1  
      11         5      2019      1100      48.6  
      11         5      2019      1200      50.0  
      11         5      2019      1300      51.5  
      11         5      2019      1400      52.7  
      11         5      2019      1500      53.2  
      11         5      2019      1600      53.3  
      11         5      2019      1700      51.4  
      11         5      2019      1800      49.4  
      11         5      2019      1900      48.5  
      11         5      2019      2000      47.8  
      11         5      2019      2100      46.5  
      11         5      2019      2200      45.0  
      11         5      2019      2300      45.3  
      11         5      2019      2400      44.6  
      11         6      2019       100      43.5  
      11         6      2019       200      42.9  
      11         6      2019       300      42.8  
      11         6      2019       400      42.5  
      11         6      2019       500      43.5  
      11         6      2019       600      43.4  
      11         6      2019       700      43.4  
      11         6      2019       800      43.8  
      11         6      2019       900      45.5  
      11         6      2019      1000      49.3  
      11         6      2019      1100      51.9  
      11         6      2019      1200      54.8  
      11         6      2019      1300      55.5  
      11         6      2019      1400      56.3  
      11         6      2019      1500      58.1  
      11         6      2019      1600      57.6  
      11         6      2019      1700      55.3  
      11         6      2019      1800      52.4  
